scalar,2,3,-1,1,-1,-0.5,-1,-1,1,1,1,-2,,,,,,,,,,,,,rand scalar,1,scalar,200,,Base Ticket Price,60,
10/10/2014,0,2,0,10,0,0,0,Fog,26,24,21,100,,0,-3,0,-0.52 , 1.05 , 0.26 , 1.54 ,-1.00 ,-0.14 ,-1.30 ,,-3.11 ,0.0182773466,-3.09 ," 1,382 ",,0,60," 82,920 "
10/11/2014,0,2,0,10,0,0,7,Fog,26,24,23,100,,0,-3,0,-0.52 , 1.05 , 0.26 ,-1.08 ,-1.00 ,-0.14 ,-1.30 ,,-5.74 ,0.9244192294,-4.81 ," 1,037 ",,0,60," 62,220 "
10/12/2014,0,2,0,11,0,0,1,Fog,39,31,23,100,,0,-3,0,-0.47 , 1.05 , 0.26 , 1.17 ,-1.00 , 0.21 ,-1.30 ,,-3.08 ,0.0636808518,-3.02 ," 1,396 ",,0,60," 83,760 "
10/13/2014,0,0,0,11,0,0.01,1,Fog,44,40,35,100,,0,0,0,-0.47 , 1.05 , 0.25 , 1.17 ,-1.00 , 0.65 ,-1.30 ,, 0.35 ,0.7482555709, 1.10 ," 2,220 ",,0,60," 133,200 "
10/14/2014,0,0,0,11,0,0,6,Fog,50,48,46,100,,0,0,0,-0.47 , 1.05 , 0.26 ,-0.71 ,-1.00 , 1.05 ,-1.30 ,,-1.11 ,0.2807134916,-0.83 ," 1,833 ",,0,60," 109,980 "
10/15/2014,0,0,0,11,0,0.05,6,Fog-Rain,51,48,46,100,,0,0,0,-0.47 , 1.05 , 0.20 ,-0.71 ,-3.00 , 1.05 ,-1.30 ,,-3.17 ,0.9364081647,-2.24 ," 1,553 ",,0,60," 93,180 "
10/16/2014,0,0,0,11,0,3.22,0,Fog-Rain,51,48,46,50,,0,0,0,-0.47 , 1.05 ,-3.49 , 1.54 ,-3.00 , 1.05 , 3.38 ,, 0.08 ,0.0381525946, 0.11 ," 2,023 ",,0,60," 121,380 "
10/17/2014,0,2,0,11,0,0.11,8,Fog-Rain,48,42,37,100,,0,-3,0,-0.47 , 1.05 , 0.13 ,-1.46 ,-3.00 , 0.75 ,-1.30 ,,-7.29 ,0.925196815,-6.37 , 727 ,,0,60," 43,620 "
10/18/2014,0,2,0,11,0,0.34,7,Fog-Rain,39,36,30,100,,0,-3,0,-0.47 , 1.05 ,-0.13 ,-1.08 ,-3.00 , 0.46 ,-1.30 ,,-7.48 ,0.9263350249,-6.56 , 689 ,,0,60," 41,340 "
10/19/2014,0,2,0,13,0,0.03,6,Fog-Snow,28,21,14,100,,0,-3,0,-0.36 , 1.05 , 0.23 ,-0.71 ,-2.00 ,-0.29 ,-1.30 ,,-6.39 ,0.8919548891,-5.50 , 901 ,,0,60," 54,060 "
10/20/2014,0,0,0,13,0,0,6,Fog,24,17,10,100,,0,0,0,-0.36 , 1.05 , 0.26 ,-0.71 ,-1.00 ,-0.49 ,-1.30 ,,-2.55 ,0.571032678,-1.98 ," 1,603 ",,0,60," 96,180 "
10/21/2014,0,0,0,13,0,0.33,0,Fog-Rain-Snow,32,28,24,100,,0,0,0,-0.36 , 1.05 ,-0.12 , 1.54 ,-3.00 , 0.06 ,-1.30 ,,-2.14 ,0.0885514522,-2.05 ," 1,590 ",,0,60," 95,400 "
10/22/2014,0,0,0,13,0,0.11,0,Fog-Rain-Snow,32,30,28,100,,0,0,0,-0.36 , 1.05 , 0.13 , 1.54 ,-3.00 , 0.16 ,-1.30 ,,-1.78 ,0.6691610566,-1.11 ," 1,778 ",,0,60," 106,680 "
10/23/2014,0,0,0,13,0,0.47,0,Fog-Rain,35,34,32,50,,0,0,0,-0.36 , 1.05 ,-0.28 , 1.54 ,-3.00 , 0.36 , 3.38 ,, 2.68 ,0.6677866923, 3.35 ," 2,670 ",,0,60," 160,200 "
10/24/2014,0,2,0,13,0,0.06,7,Fog-Rain,37,32,26,100,,0,-3,0,-0.36 , 1.05 , 0.19 ,-1.08 ,-3.00 , 0.26 ,-1.30 ,,-7.25 ,0.3284848903,-6.92 , 615 ,,0,60," 36,900 "
10/25/2014,0,2,0,13,0,0.11,6,Fog-Snow,39,34,28,100,,0,-3,0,-0.36 , 1.05 , 0.13 ,-0.71 ,-2.00 , 0.36 ,-1.30 ,,-5.83 ,0.4237518022,-5.41 , 918 ,,0,60," 55,080 "
10/26/2014,0,2,0,17,0,0.59,0,Fog-Snow-Hail,32,26,21,100,,0,-3,0,-0.15 , 1.05 ,-0.42 , 1.54 ,-2.00 ,-0.04 ,-1.30 ,,-4.33 ,0.8623881924,-3.47 ," 1,307 ",,0,60," 78,420 "
10/27/2014,3,0,0,17,0,0.1,5,Fog-Snow,30,26,21,100,,2,0,0,-0.15 , 1.05 , 0.15 ,-0.33 ,-2.00 ,-0.04 ,-1.30 ,,-0.64 ,0.5690464927,-0.07 ," 1,987 ",,0.5,30," 59,610 "
10/28/2014,3,0,0,17,0,0.04,7,Fog-Rain,44,37,30,100,,2,0,0,-0.15 , 1.05 , 0.22 ,-1.08 ,-3.00 , 0.50 ,-1.30 ,,-1.77 ,0.5155730851,-1.25 ," 1,749 ",,0.5,30," 52,470 "
10/29/2014,3,0,0,17,0,0.18,8,Fog-Rain-Snow,44,34,24,100,,2,0,0,-0.15 , 1.05 , 0.05 ,-1.46 ,-3.00 , 0.36 ,-1.30 ,,-2.46 ,0.3131101213,-2.14 ," 1,571 ",,0.5,30," 47,130 "
10/30/2014,3,0,0,17,0,0.09,1,Fog-Snow,24,20,15,50,,2,0,0,-0.15 , 1.05 , 0.16 , 1.17 ,-2.00 ,-0.34 , 3.38 ,, 5.26 ,0.687857229, 5.95 ," 3,190 ",,0.5,30," 95,700 "
10/31/2014,0,2,0,17,0,0,4,Fog,24,20,17,100,,0,-3,0,-0.15 , 1.05 , 0.26 , 0.04 ,-1.00 ,-0.34 ,-1.30 ,,-4.44 ,0.3163997217,-4.13 ," 1,175 ",,0,60," 70,500 "
11/1/2014,0,2,0,17,0,0.16,0,Fog-Snow,24,20,15,100,,0,-3,0,-0.15 , 1.05 , 0.08 , 1.54 ,-2.00 ,-0.34 ,-1.30 ,,-4.13 ,0.3743979516,-3.75 ," 1,249 ",,0,60," 74,940 "
11/2/2014,0,2,0,13,0,0.11,1,Fog-Snow,15,10,5,100,,0,-3,0,-0.36 , 1.05 , 0.13 , 1.17 ,-2.00 ,-0.84 ,-1.30 ,,-5.15 ,0.9400444007,-4.21 ," 1,157 ",,0,60," 69,420 "
11/3/2014,0,0,0,13,0,0,2,Fog,23,12,3,100,,0,0,0,-0.36 , 1.05 , 0.26 , 0.79 ,-1.00 ,-0.74 ,-1.30 ,,-1.30 ,0.0302237326,-1.27 ," 1,746 ",,0,60," 104,760 "
11/4/2014,0,0,0,13,0,0.01,7,Fog-Rain,37,28,19,100,,0,0,0,-0.36 , 1.05 , 0.25 ,-1.08 ,-3.00 , 0.06 ,-1.30 ,,-4.39 ,0.0032082801,-4.39 ," 1,122 ",,0,60," 67,320 "
11/5/2014,0,0,0,13,0,0,6,Fog-Rain-Snow,35,29,23,100,,0,0,0,-0.36 , 1.05 , 0.26 ,-0.71 ,-3.00 , 0.11 ,-1.30 ,,-3.96 ,0.7907700154,-3.17 ," 1,367 ",,0,60," 82,020 "
11/6/2014,0,0,0,13,0,0.19,8,Fog-Snow,26,24,21,50,,0,0,0,-0.36 , 1.05 , 0.04 ,-1.46 ,-2.00 ,-0.14 , 3.38 ,, 0.51 ,0.8930415392, 1.40 ," 2,280 ",,0,60," 136,800 "
11/7/2014,0,2,0,13,0,0.88,8,Fog-Snow,28,18,8,100,,0,-3,0,-0.36 , 1.05 ,-0.76 ,-1.46 ,-2.00 ,-0.44 ,-1.30 ,,-8.28 ,0.6936818042,-7.59 , 483 ,,0,60," 28,980 "
11/8/2014,0,2,0,13,0,0,7,Fog-Snow,23,14,5,100,,0,-3,0,-0.36 , 1.05 , 0.26 ,-1.08 ,-2.00 ,-0.64 ,-1.30 ,,-7.08 ,0.9618705553,-6.12 , 777 ,,0,60," 46,620 "
11/9/2014,0,2,0,20,0,0.01,5,Fog-Snow,21,18,15,100,,0,-3,0, 0.00 , 1.05 , 0.25 ,-0.33 ,-2.00 ,-0.44 ,-1.30 ,,-5.77 ,0.4958831687,-5.28 , 945 ,,0,60," 56,700 "
11/10/2014,3,0,0,20,0,0,6,Fog,30,24,17,100,,2,0,0, 0.00 , 1.05 , 0.26 ,-0.71 ,-1.00 ,-0.14 ,-1.30 ,, 0.16 ,0.5443590777, 0.71 ," 2,142 ",,0.5,30," 64,260 "
11/11/2014,3,0,0,20,0,0,3,0,39,34,30,100,,2,0,0, 0.00 , 1.05 , 0.26 , 0.42 , -   , 0.36 ,-1.30 ,, 2.79 ,0.3203476593, 3.11 ," 2,622 ",,0.5,30," 78,660 "
11/12/2014,3,0,0,20,0,0.29,3,Fog-Rain,39,27,15,100,,2,0,0, 0.00 , 1.05 ,-0.07 , 0.42 ,-3.00 , 0.01 ,-1.30 ,,-0.90 ,0.4578767719,-0.44 ," 1,912 ",,0.5,30," 57,360 "
11/13/2014,3,0,0,20,0,0.16,6,Fog-Snow,17,14,10,50,,2,0,0, 0.00 , 1.05 , 0.08 ,-0.71 ,-2.00 ,-0.64 , 3.38 ,, 3.16 ,0.6097421772, 3.77 ," 2,755 ",,0.5,30," 82,650 "
11/14/2014,0,2,0,20,0,0.43,8,Fog-Snow,12,6,1,100,,0,-3,0, 0.00 , 1.05 ,-0.24 ,-1.46 ,-2.00 ,-1.04 ,-1.30 ,,-7.99 ,0.1059158407,-7.88 , 424 ,,0,60," 25,440 "
11/15/2014,0,2,0,20,0,0.08,0,Fog-Snow,5,2,0,100,,0,-3,0, 0.00 , 1.05 , 0.17 , 1.54 ,-2.00 ,-1.24 ,-1.30 ,,-4.77 ,0.7375488451,-4.04 ," 1,193 ",,0,60," 71,580 "
11/16/2014,0,2,0,25,0,0.02,7,Fog-Snow,14,10,5,100,,0,-3,0, 0.27 , 1.05 , 0.24 ,-1.08 ,-2.00 ,-0.84 ,-1.30 ,,-6.67 ,0.8991256177,-5.77 , 846 ,,0,60," 50,760 "
11/17/2014,0,0,0,25,0,0.15,0,Fog-Rain-Snow,30,22,14,100,,0,0,0, 0.27 , 1.05 , 0.09 , 1.54 ,-3.00 ,-0.24 ,-1.30 ,,-1.60 ,0.0984348524,-1.50 ," 1,701 ",,0,60," 102,060 "
11/18/2014,0,0,0,25,0,0.26,0,Fog-Snow,21,8,-5,100,,0,0,0, 0.27 , 1.05 ,-0.04 , 1.54 ,-2.00 ,-0.94 ,-1.30 ,,-1.42 ,0.5330439217,-0.89 ," 1,822 ",,0,60," 109,320 "
11/19/2014,0,0,0,25,0,0.1,3,Fog-Snow,3,0,-4,100,,0,0,0, 0.27 , 1.05 , 0.15 , 0.42 ,-2.00 ,-1.34 ,-1.30 ,,-2.76 ,0.4934558438,-2.27 ," 1,547 ",,0,60," 92,820 "
11/20/2014,0,0,0,25,0,0.06,0,Fog-Snow,8,4,-2,50,,0,0,0, 0.27 , 1.05 , 0.19 , 1.54 ,-2.00 ,-1.14 , 3.38 ,, 3.30 ,0.1978506073, 3.50 ," 2,699 ",,0,60," 161,940 "
11/21/2014,0,2,0,25,0,0.09,0,Fog-Snow,-2,-4,-7,100,,0,-3,0, 0.27 , 1.05 , 0.16 , 1.54 ,-2.00 ,-1.54 ,-1.30 ,,-4.82 ,0.0654631332,-4.76 ," 1,049 ",,0,60," 62,940 "
11/22/2014,0,2,0,25,0,0.09,7,Fog,23,10,-4,100,,0,-3,0, 0.27 , 1.05 , 0.16 ,-1.08 ,-1.00 ,-0.84 ,-1.30 ,,-5.75 ,0.8481365293,-4.90 ," 1,019 ",,0,60," 61,140 "
11/23/2014,0,2,0,24,0,0.09,0,Fog-Snow,32,26,21,100,,0,-3,0, 0.22 , 1.05 , 0.16 , 1.54 ,-2.00 ,-0.04 ,-1.30 ,,-3.38 ,0.6776296534,-2.70 ," 1,460 ",,0,60," 87,600 "
11/24/2014,3,0,0,24,0,0.4,7,Fog-Rain,41,36,32,100,,2,0,0, 0.22 , 1.05 ,-0.20 ,-1.08 ,-3.00 , 0.46 ,-1.30 ,,-1.87 ,0.3306075032,-1.54 ," 1,692 ",,0.5,30," 50,760 "
11/25/2014,3,0,0,24,0,0,6,Fog-Rain,37,27,15,100,,2,0,0, 0.22 , 1.05 , 0.26 ,-0.71 ,-3.00 , 0.01 ,-1.30 ,,-1.48 ,0.5942271051,-0.88 ," 1,823 ",,0.5,30," 54,690 "
11/26/2014,3,0,0,24,0,0.88,8,Fog-Snow,30,22,12,100,,2,0,0, 0.22 , 1.05 ,-0.76 ,-1.46 ,-2.00 ,-0.24 ,-1.30 ,,-2.50 ,0.0506642936,-2.45 ," 1,510 ",,0.5,30," 45,300 "
11/27/2014,3,0,0,24,0,0.07,5,Fog-Snow,14,10,5,50,,2,0,0, 0.22 , 1.05 , 0.18 ,-0.33 ,-2.00 ,-0.84 , 3.38 ,, 3.66 ,0.3385449008, 3.99 ," 2,799 ",,0.5,30," 83,970 "
11/28/2014,0,2,0,24,0,0.18,8,Fog-Snow,6,1,-4,100,,0,-3,0, 0.22 , 1.05 , 0.05 ,-1.46 ,-2.00 ,-1.29 ,-1.30 ,,-7.73 ,0.9740877536,-6.76 , 648 ,,0,60," 38,880 "
11/29/2014,0,2,0,24,0,0,2,Fog-Snow,19,8,-4,100,,0,-3,0, 0.22 , 1.05 , 0.26 , 0.79 ,-2.00 ,-0.94 ,-1.30 ,,-4.92 ,0.0601834189,-4.86 ," 1,028 ",,0,60," 61,680 "
11/30/2014,0,2,0,24,0,0.07,8,Fog-Rain-Snow,35,24,15,100,,0,-3,0, 0.22 , 1.05 , 0.18 ,-1.46 ,-3.00 ,-0.14 ,-1.30 ,,-7.46 ,0.0954516646,-7.36 , 527 ,,0,60," 31,620 "
12/1/2014,0,0,0,24,0,0.46,0,Fog-Rain-Snow,35,20,3,100,,0,0,0, 0.22 , 1.05 ,-0.27 , 1.54 ,-3.00 ,-0.34 ,-1.30 ,,-2.11 ,0.2152570509,-1.89 ," 1,621 ",,0,60," 97,260 "
12/2/2014,0,0,0,24,0,0.12,5,Fog-Snow,17,9,1,100,,0,0,0, 0.22 , 1.05 , 0.12 ,-0.33 ,-2.00 ,-0.89 ,-1.30 ,,-3.14 ,0.2043291715,-2.93 ," 1,413 ",,0,60," 84,780 "
12/3/2014,0,0,0,24,0,0.05,0,Fog-Rain-Snow,32,21,8,100,,0,0,0, 0.22 , 1.05 , 0.20 , 1.54 ,-3.00 ,-0.29 ,-1.30 ,,-1.58 ,0.5177760306,-1.06 ," 1,787 ",,0,60," 107,220 "
12/4/2014,0,0,0,24,0,0.06,1,Fog-Snow,8,2,-4,50,,0,0,0, 0.22 , 1.05 , 0.19 , 1.17 ,-2.00 ,-1.24 , 3.38 ,, 2.77 ,0.9221232072, 3.69 ," 2,738 ",,0,60," 164,280 "
12/5/2014,0,2,0,24,0,0.02,4,Fog-Snow,15,12,8,100,,0,-3,0, 0.22 , 1.05 , 0.24 , 0.04 ,-2.00 ,-0.74 ,-1.30 ,,-5.50 ,0.0300041751,-5.47 , 907 ,,0,60," 54,420 "
12/6/2014,0,2,0,24,0,0.51,8,Fog-Snow,30,22,14,100,,0,-3,0, 0.22 , 1.05 ,-0.33 ,-1.46 ,-2.00 ,-0.24 ,-1.30 ,,-7.07 ,0.986143365,-6.08 , 783 ,,0,60," 46,980 "
12/7/2014,0,2,0,31,0,0,3,Snow,14,6,-2,100,,0,-3,0, 0.58 , 1.05 , 0.26 , 0.42 , -   ,-1.04 ,-1.30 ,,-3.03 ,0.9489970175,-2.08 ," 1,584 ",,0,60," 95,040 "
12/8/2014,3,0,0,31,0,0,6,Fog,23,18,12,100,,2,0,0, 0.58 , 1.05 , 0.26 ,-0.71 ,-1.00 ,-0.44 ,-1.30 ,, 0.44 ,0.8331729826, 1.28 ," 2,255 ",,0.5,30," 67,650 "
12/9/2014,3,0,0,31,0,0.69,0,Fog-Snow,21,18,15,100,,2,0,0, 0.58 , 1.05 ,-0.54 , 1.54 ,-2.00 ,-0.44 ,-1.30 ,, 0.89 ,0.4503410067, 1.34 ," 2,269 ",,0.5,30," 68,070 "
12/10/2014,3,0,0,31,0,0.52,0,Fog-Rain-Snow,32,26,21,100,,2,0,0, 0.58 , 1.05 ,-0.34 , 1.54 ,-3.00 ,-0.04 ,-1.30 ,, 0.49 ,0.5225361248, 1.01 ," 2,202 ",,0.5,30," 66,060 "
12/11/2014,3,0,0,31,0,0.13,7,Fog-Rain-Snow,24,20,15,50,,2,0,0, 0.58 , 1.05 , 0.11 ,-1.08 ,-3.00 ,-0.34 , 3.38 ,, 2.70 ,0.7622396017, 3.46 ," 2,693 ",,0.5,30," 80,790 "
12/12/2014,0,2,0,31,0,0.27,6,Fog-Snow,16,12,8,100,,0,-3,0, 0.58 , 1.05 ,-0.05 ,-0.71 ,-2.00 ,-0.74 ,-1.30 ,,-6.17 ,0.1572613427,-6.01 , 797 ,,0,60," 47,820 "
12/13/2014,0,2,0,31,0,0.41,0,Fog-Snow,21,16,10,100,,0,-3,0, 0.58 , 1.05 ,-0.21 , 1.54 ,-2.00 ,-0.54 ,-1.30 ,,-3.88 ,0.1349881224,-3.75 ," 1,251 ",,0,60," 75,060 "
12/14/2014,0,2,0,30,0,0.06,2,Fog-Snow,28,24,19,100,,0,-3,0, 0.53 , 1.05 , 0.19 , 0.79 ,-2.00 ,-0.14 ,-1.30 ,,-3.88 ,0.0638114365,-3.82 ," 1,237 ",,0,60," 74,220 "
12/15/2014,0,0,0,30,0,0,1,0,41,34,26,100,,0,0,0, 0.53 , 1.05 , 0.26 , 1.17 , -   , 0.36 ,-1.30 ,, 2.06 ,0.7466753239, 2.81 ," 2,562 ",,0,60," 153,720 "
12/16/2014,0,0,0,30,0,0,6,Fog,35,29,23,100,,0,0,0, 0.53 , 1.05 , 0.26 ,-0.71 ,-1.00 , 0.11 ,-1.30 ,,-1.06 ,0.7230043074,-0.34 ," 1,932 ",,0,60," 115,920 "
12/17/2014,0,0,0,30,0,0.84,8,Fog-Snow,28,22,17,100,,0,0,0, 0.53 , 1.05 ,-0.72 ,-1.46 ,-2.00 ,-0.24 ,-1.30 ,,-4.14 ,0.5644533015,-3.57 ," 1,285 ",,0,60," 77,100 "
12/18/2014,0,0,0,30,0,1.24,0,Fog-Snow,15,10,6,50,,0,0,0, 0.53 , 1.05 ,-1.18 , 1.54 ,-2.00 ,-0.84 , 3.38 ,, 2.49 ,0.0689839565, 2.56 ," 2,511 ",,0,60," 150,660 "
12/19/2014,0,2,0,30,0,0,2,Fog,23,14,6,100,,0,-3,0, 0.53 , 1.05 , 0.26 , 0.79 ,-1.00 ,-0.64 ,-1.30 ,,-3.31 ,0.9550363738,-2.35 ," 1,530 ",,0,60," 91,800 "
12/20/2014,0,2,0,30,0,0,2,0,24,20,17,100,,0,-3,0, 0.53 , 1.05 , 0.26 , 0.79 , -   ,-0.34 ,-1.30 ,,-2.01 ,0.6653968769,-1.34 ," 1,731 ",,0,60," 103,860 "
12/21/2014,0,2,0,42,18,0.02,6,Fog-Snow,19,14,8,100,,0,-3,0, 1.16 , 0.28 , 0.24 ,-0.71 ,-2.00 ,-0.64 ,-1.30 ,,-5.97 ,0.6977856054,-5.28 , 945 ,,0,60," 56,700 "
12/22/2014,3,0,0,42,18,0.03,2,Fog-Snow,23,16,10,100,,2,0,0, 1.16 , 0.28 , 0.23 , 0.79 ,-2.00 ,-0.54 ,-1.30 ,, 0.62 ,0.6187473673, 1.24 ," 2,247 ",,0.5,30," 67,410 "
12/23/2014,3,0,0,42,18,0.23,0,Fog-Rain-Snow,33,24,17,100,,2,0,0, 1.16 , 0.28 ,-0.01 , 1.54 ,-3.00 ,-0.14 ,-1.30 ,, 0.53 ,0.7110271249, 1.24 ," 2,249 ",,0.5,30," 67,470 "
12/24/2014,3,0,0,42,18,0.66,0,Fog-Rain,42,37,33,100,,2,0,0, 1.16 , 0.28 ,-0.51 , 1.54 ,-3.00 , 0.50 ,-1.30 ,, 0.68 ,0.6490331392, 1.33 ," 2,266 ",,0.5,30," 67,980 "
12/25/2014,3,0,0,42,18,0.21,0,Fog-Rain-Snow,42,28,14,50,,2,0,0, 1.16 , 0.28 , 0.02 , 1.54 ,-3.00 , 0.06 , 3.38 ,, 5.44 ,0.03302224, 5.47 ," 3,095 ",,0.5,30," 92,850 "
12/26/2014,0,2,0,42,18,0,0,Fog,17,16,14,100,,0,-3,0, 1.16 , 0.28 , 0.26 , 1.54 ,-1.00 ,-0.54 ,-1.30 ,,-2.60 ,0.9538122059,-1.64 ," 1,671 ",,0,60," 100,260 "
12/27/2014,0,2,0,42,18,0,2,Fog,30,22,15,100,,0,-3,0, 1.16 , 0.28 , 0.26 , 0.79 ,-1.00 ,-0.24 ,-1.30 ,,-3.05 ,0.7331431983,-2.32 ," 1,537 ",,0,60," 92,220 "
12/28/2014,0,2,0,49,27,0.45,0,Fog-Rain-Snow,30,19,6,100,,0,-3,0, 1.53 ,-0.11 ,-0.26 , 1.54 ,-3.00 ,-0.39 ,-1.30 ,,-4.99 ,0.945266207,-4.04 ," 1,191 ",,0,60," 71,460 "
12/29/2014,0,0,0,49,27,0.03,4,Fog-Snow,6,-2,-9,100,,0,0,0, 1.53 ,-0.11 , 0.23 , 0.04 ,-2.00 ,-1.44 ,-1.30 ,,-3.05 ,0.4955979679,-2.55 ," 1,489 ",,0,60," 89,340 "
12/30/2014,0,0,0,49,27,0,1,Fog,-7,-10,-13,100,,0,0,0, 1.53 ,-0.11 , 0.26 , 1.17 ,-1.00 ,-1.84 ,-1.30 ,,-1.29 ,0.8794146916,-0.41 ," 1,919 ",,0,60," 115,140 "
12/31/2014,0,0,0,49,27,0.07,0,Fog-Snow,-9,-11,-13,100,,0,0,0, 1.53 ,-0.11 , 0.18 , 1.54 ,-2.00 ,-1.89 ,-1.30 ,,-2.04 ,0.1605209911,-1.88 ," 1,624 ",,0,60," 97,440 "
1/1/2015,0,0,0,49,27,0.02,7,Fog-Snow,1,-3,-7,50,,0,0,0, 1.53 ,-0.11 , 0.24 ,-1.08 ,-2.00 ,-1.49 , 3.38 ,, 0.47 ,0.2367751196, 0.71 ," 2,142 ",,0,60," 128,520 "
1/2/2015,0,2,0,49,27,0.25,0,Fog-Snow,3,-5,-13,100,,0,-3,0, 1.53 ,-0.11 ,-0.03 , 1.54 ,-2.00 ,-1.59 ,-1.30 ,,-4.95 ,0.74306003,-4.21 ," 1,158 ",,0,60," 69,480 "
1/3/2015,0,2,0,49,27,0.53,6,Fog-Snow,8,-2,-13,100,,0,-3,0, 1.53 ,-0.11 ,-0.35 ,-0.71 ,-2.00 ,-1.44 ,-1.30 ,,-7.38 ,0.5781855206,-6.80 , 639 ,,0,60," 38,340 "
1/4/2015,0,2,0,45,24,0.29,0,Fog-Rain-Snow,37,24,10,100,,0,-3,0, 1.32 , 0.02 ,-0.07 , 1.54 ,-3.00 ,-0.14 ,-1.30 ,,-4.64 ,0.6996214599,-3.94 ," 1,213 ",,0,60," 72,780 "
1/5/2015,3,0,0,45,24,0.04,0,Fog-Snow,17,-3,-23,100,,2,0,0, 1.32 , 0.02 , 0.22 , 1.54 ,-2.00 ,-1.49 ,-1.30 ,, 0.31 ,0.9119636104, 1.22 ," 2,244 ",,0.5,30," 67,320 "
1/6/2015,3,0,0,45,24,0,7,Fog-Snow,-11,-17,-23,100,,2,0,0, 1.32 , 0.02 , 0.26 ,-1.08 ,-2.00 ,-2.19 ,-1.30 ,,-2.97 ,0.1362432498,-2.83 ," 1,433 ",,0.5,30," 42,990 "
1/7/2015,3,0,0,45,24,0.17,6,Fog-Snow,-7,-20,-32,100,,2,0,0, 1.32 , 0.02 , 0.06 ,-0.71 ,-2.00 ,-2.34 ,-1.30 ,,-2.94 ,0.8391138355,-2.10 ," 1,579 ",,0.5,30," 47,370 "
1/8/2015,3,0,0,45,24,0,4,Fog,-5,-18,-32,50,,2,0,0, 1.32 , 0.02 , 0.26 , 0.04 ,-1.00 ,-2.24 , 3.38 ,, 3.79 ,0.03663017, 3.83 ," 2,766 ",,0.5,30," 82,980 "
1/9/2015,0,2,0,45,24,0.14,8,Fog-Snow,0,-4,-9,100,,0,-3,0, 1.32 , 0.02 , 0.10 ,-1.46 ,-2.00 ,-1.54 ,-1.30 ,,-7.86 ,0.5486773928,-7.31 , 538 ,,0,60," 32,280 "
1/10/2015,0,2,0,45,24,0.02,0,Fog-Snow,-9,-11,-13,100,,0,-3,0, 1.32 , 0.02 , 0.24 , 1.54 ,-2.00 ,-1.89 ,-1.30 ,,-5.07 ,0.1856328787,-4.88 ," 1,024 ",,0,60," 61,440 "
1/11/2015,0,2,0,51,16,0.03,8,Fog-Snow,6,-2,-11,100,,0,-3,0, 1.64 , 0.36 , 0.23 ,-1.46 ,-2.00 ,-1.44 ,-1.30 ,,-6.97 ,0.752152889,-6.22 , 756 ,,0,60," 45,360 "
1/12/2015,0,0,0,51,16,0.49,8,Fog-Snow,14,8,0,100,,0,0,0, 1.64 , 0.36 ,-0.31 ,-1.46 ,-2.00 ,-0.94 ,-1.30 ,,-4.01 ,0.3497071892,-3.66 ," 1,268 ",,0,60," 76,080 "
1/13/2015,0,0,0,51,16,0.05,1,Fog-Snow,12,0,-9,100,,0,0,0, 1.64 , 0.36 , 0.20 , 1.17 ,-2.00 ,-1.34 ,-1.30 ,,-1.27 ,0.6784414004,-0.59 ," 1,882 ",,0,60," 112,920 "
1/14/2015,0,0,0,51,16,0,3,0,15,12,10,100,,0,0,0, 1.64 , 0.36 , 0.26 , 0.42 , -   ,-0.74 ,-1.30 ,, 0.64 ,0.2878754917, 0.92 ," 2,185 ",,0,60," 131,100 "
1/15/2015,0,0,0,51,16,0,3,Fog,19,14,6,50,,0,0,0, 1.64 , 0.36 , 0.26 , 0.42 ,-1.00 ,-0.64 , 3.38 ,, 4.42 ,0.4936695718, 4.91 ," 2,983 ",,0,60," 178,980 "
1/16/2015,0,2,0,51,16,0.13,6,Fog-Snow,12,-5,-23,100,,0,-3,0, 1.64 , 0.36 , 0.11 ,-0.71 ,-2.00 ,-1.59 ,-1.30 ,,-6.49 ,0.0752419496,-6.41 , 717 ,,0,60," 43,020 "
1/17/2015,0,2,0,51,16,0,3,Fog,17,-4,-25,100,,0,-3,0, 1.64 , 0.36 , 0.26 , 0.42 ,-1.00 ,-1.54 ,-1.30 ,,-4.16 ,0.0115526363,-4.15 ," 1,170 ",,0,60," 70,200 "
1/18/2015,0,2,0,45,15,0.53,7,Fog-Snow,26,19,12,100,,0,-3,0, 1.32 , 0.40 ,-0.35 ,-1.08 ,-2.00 ,-0.39 ,-1.30 ,,-6.41 ,0.5657159134,-5.84 , 832 ,,0,60," 49,920 "
1/19/2015,3,0,0,45,15,0.58,0,Fog-Snow,26,16,3,100,,2,0,0, 1.32 , 0.40 ,-0.41 , 1.54 ,-2.00 ,-0.54 ,-1.30 ,, 1.01 ,0.1198304985, 1.13 ," 2,227 ",,0.5,30," 66,810 "
1/20/2015,3,0,0,45,15,0.04,0,Fog-Snow,5,-2,-7,100,,2,0,0, 1.32 , 0.40 , 0.22 , 1.54 ,-2.00 ,-1.44 ,-1.30 ,, 0.75 ,0.0820663036, 0.83 ," 2,165 ",,0.5,30," 64,950 "
1/21/2015,3,0,0,45,15,0,3,0,14,8,3,100,,2,0,0, 1.32 , 0.40 , 0.26 , 0.42 , -   ,-0.94 ,-1.30 ,, 2.16 ,0.4465340313, 2.61 ," 2,522 ",,0.5,30," 75,660 "
